invoice_no,date,customer_name,customer_area,product_name,category,company,size_variant,quantity,purchase_price,sale_price,discount_pct,salesperson,payment_status,payment_due_date
INV002163,2023-03-30,Mahesh Kirana Center,Deoli,Vim Dish Wash,FMCG,Hindustan Unilever,500ml,16,59.69,70.34,2.4,Vijay Sharma,Pending,2023-04-29
INV002164,2023-03-30,Meena Provisions,Uniara,Pepsodent Toothpaste,FMCG,Hindustan Unilever,150g,2,146.81,181.38,0.2,Vijay Sharma,Paid,
INV002165,2023-03-30,Sonu Store,Sawai Madhopur,Good Day Cookies,Snacks,Britannia,75g,50,109.94,130.6,4.7,Suresh Kumar,Paid,
INV002166,2023-03-30,Arvind Traders,Deoli,Britannia Biscuits,Snacks,Britannia,200g,22,53.19,64.23,5.0,Suresh Kumar,Pending,2023-04-29
INV002167,2023-03-30,Satish Traders,Tonk,Dettol Handwash,FMCG,Godrej Consumer,500ml,31,157.76,180.37,4.4,Vijay Sharma,Overdue,2023-04-29
INV002168,2023-03-30,Dilip Provisions,Uniara,Nestle Milkmaid,Dairy,Nestle,1kg,33,120.2,142.25,0.7,Deepak Meena,Paid,
INV002169,2023-03-30,Mahesh Kirana Center,Deoli,Yakult Probiotic,Dairy,Local Brand,5 bottles,16,147.1,159.96,3.3,Manoj Yadav,Paid,
INV002170,2023-03-30,Satish Traders,Tonk,Harpic Toilet Cleaner,FMCG,Hindustan Unilever,1L,2,152.15,178.34,4.1,Suresh Kumar,Paid,
INV002171,2023-03-30,Chintan Kirana,Tonk,Surf Excel Detergent,FMCG,Hindustan Unilever,2kg,27,131.66,158.4,2.4,Vijay Sharma,Pending,2023-04-29
INV002172,2023-03-30,Ashok General,Tonk,Britannia Biscuits,Snacks,Britannia,200g,47,53.19,64.57,4.5,Suresh Kumar,Pending,2023-04-29
INV002173,2023-03-30,Arvind Traders,Deoli,Harpic Toilet Cleaner,FMCG,Hindustan Unilever,1L,14,152.15,178.71,3.9,Vijay Sharma,Pending,2023-04-29
INV002174,2023-03-30,Gupta Distributors,Niwai,Haldiram Namkeen,Snacks,Haldiram,200g,5,38.79,47.09,2.7,Raju Patel,Pending,2023-04-29
INV002175,2023-03-30,Parth Traders,Todaraisingh,Britannia Biscuits,Snacks,Britannia,400g,8,149.37,186.94,1.2,Vijay Sharma,Paid,
INV002176,2023-03-30,Ram Lal & Sons,Sawai Madhopur,Britannia Biscuits,Snacks,Britannia,200g,1,53.19,64.57,4.5,Raju Patel,Pending,2023-04-29
INV002177,2023-03-30,Anil Provisions,Malpura,Pepsodent Toothpaste,FMCG,Hindustan Unilever,70g,46,136.04,155.12,3.3,Manoj Yadav,Overdue,2023-04-29
INV002178,2023-03-30,Patel Store,Sawai Madhopur,Amul Cheese Slices,Dairy,Amul,200g,30,591.7,628.75,3.8,Suresh Kumar,Paid,
INV002179,2023-03-30,Sonu Store,Sawai Madhopur,Britannia Cheese Spread,Dairy,Britannia,180g,32,162.37,176.91,4.8,Raju Patel,Paid,
INV002180,2023-03-30,Laxmi Stores,Niwai,Pepsodent Toothpaste,FMCG,Hindustan Unilever,70g,7,136.04,157.68,1.7,Raju Patel,Overdue,2023-04-29
INV002181,2023-03-30,Mukund Traders,Uniara,Yakult Probiotic,Dairy,Local Brand,5 bottles,9,147.1,162.77,1.6,Vijay Sharma,Paid,
INV002182,2023-03-30,Krishna Traders,Malpura,Vim Dish Wash,FMCG,Hindustan Unilever,250ml,43,118.12,132.34,4.9,Suresh Kumar,Paid,
INV002183,2023-03-30,Hitesh Provisions,Todaraisingh,Bourbon Biscuits,Snacks,Britannia,200g,11,79.71,100.3,1.1,Deepak Meena,Paid,
INV002184,2023-03-30,Jignesh Store,Deoli,Parle-G Biscuits,Snacks,Parle,100g,18,18.85,22.65,4.2,Manoj Yadav,Paid,
INV002185,2023-03-30,Verma Trading Co.,Uniara,Good Day Cookies,Snacks,Britannia,75g,17,109.94,131.56,4.0,Deepak Meena,Pending,2023-04-29
INV002186,2023-03-30,Shiv Shakti Store,Tonk,Lux Soap,FMCG,Hindustan Unilever,75g,50,125.22,142.64,5.0,Manoj Yadav,Pending,2023-04-29
INV002187,2023-03-30,Umesh Store,Niwai,Mother Dairy Paneer,Dairy,Local Brand,500g,15,592.67,651.38,1.9,Suresh Kumar,Overdue,2023-04-29
INV002188,2023-03-31,Narayan & Brothers,Deoli,Nestle Milkmaid,Dairy,Nestle,400g,20,527.9,620.12,4.3,Manoj Yadav,Paid,
INV002189,2023-03-31,Anil Provisions,Malpura,Dettol Handwash,FMCG,Godrej Consumer,500ml,29,157.76,180.75,4.2,Deepak Meena,Overdue,2023-04-30
INV002190,2023-03-31,Mukesh Kirana,Tonk,Lifebuoy Soap,FMCG,Hindustan Unilever,75g,35,172.5,201.95,3.8,Deepak Meena,Paid,
INV002191,2023-03-31,Anil Provisions,Malpura,Pepsodent Toothpaste,FMCG,Hindustan Unilever,300g,25,161.47,185.46,4.3,Raju Patel,Paid,
INV002192,2023-03-31,Shiv Shakti Store,Tonk,Amul Butter,Dairy,Amul,100g,53,360.62,381.43,4.7,Raju Patel,Paid,
INV002193,2023-03-31,Rajendra General,Uniara,Rin Bar,FMCG,Hindustan Unilever,400g,38,151.95,184.1,0.7,Raju Patel,Paid,
INV002194,2023-03-31,Mukund Traders,Uniara,Monaco Crackers,Snacks,Britannia,160g,2,19.94,24.67,0.5,Raju Patel,Pending,2023-04-30
INV002195,2023-03-31,Sonu Store,Sawai Madhopur,Yakult Probiotic,Dairy,Local Brand,5 bottles,35,147.1,164.92,0.3,Manoj Yadav,Paid,
INV002196,2023-03-31,Yadav General Stores,Todaraisingh,Yakult Probiotic,Dairy,Local Brand,5 bottles,3,147.1,162.61,1.7,Raju Patel,Paid,
INV002197,2023-03-31,Umesh Store,Niwai,Sunfeast Dark Fantasy,Snacks,ITC,75g,24,100.22,127.16,2.0,Deepak Meena,Paid,
INV002198,2023-03-31,Yadav General Stores,Todaraisingh,Monaco Crackers,Snacks,Britannia,160g,34,19.94,23.95,3.4,Manoj Yadav,Paid,
INV002199,2023-03-31,Chintan Kirana,Tonk,Mother Dairy Paneer,Dairy,Local Brand,200g,24,224.93,245.38,1.8,Vijay Sharma,Paid,
INV002200,2023-03-31,Bharat Enterprises,Niwai,Haldiram Namkeen,Snacks,Haldiram,200g,31,38.79,46.03,4.9,Vijay Sharma,Overdue,2023-04-30
INV002201,2023-03-31,Bhavesh Store,Sawai Madhopur,Kurkure,Snacks,ITC,100g,12,42.86,51.55,3.5,Raju Patel,Paid,
INV002202,2023-03-31,Ram Lal & Sons,Sawai Madhopur,Lux Soap,FMCG,Hindustan Unilever,150g,7,81.16,96.19,2.7,Vijay Sharma,Paid,
INV002203,2023-03-31,Mukesh Kirana,Tonk,Lays Chips,Snacks,ITC,73g,48,83.03,107.28,0.3,Deepak Meena,Pending,2023-04-30
INV002204,2023-03-31,Sunil Kirana,Tonk,Mother Dairy Paneer,Dairy,Local Brand,200g,10,224.93,241.63,3.3,Deepak Meena,Paid,
INV002205,2023-03-31,Rakesh General,Tonk,Harpic Toilet Cleaner,FMCG,Hindustan Unilever,500ml,2,81.74,97.34,0.6,Raju Patel,Paid,
INV002206,2023-03-31,Naresh Provisions,Sawai Madhopur,Wheel Detergent Powder,FMCG,Hindustan Unilever,1kg,7,78.22,92.3,0.2,Deepak Meena,Overdue,2023-04-30
INV002207,2023-03-31,Krishna Traders,Malpura,Lifebuoy Soap,FMCG,Hindustan Unilever,250g,31,51.02,59.22,3.3,Vijay Sharma,Paid,
INV002208,2023-03-31,Ankit Kirana,Sawai Madhopur,Yakult Probiotic,Dairy,Local Brand,5 bottles,48,147.1,160.95,2.7,Manoj Yadav,Paid,
INV002209,2023-03-31,Rakesh General,Tonk,Lux Soap,FMCG,Hindustan Unilever,150g,48,81.16,95.89,3.0,Vijay Sharma,Paid,
INV002210,2023-03-31,Satish Traders,Tonk,Mother Dairy Paneer,Dairy,Local Brand,200g,3,224.93,246.13,1.5,Raju Patel,Overdue,2023-04-30
INV002211,2023-03-31,Arvind Traders,Deoli,Lays Chips,Snacks,ITC,73g,16,83.03,103.73,3.6,Deepak Meena,Paid,
INV002212,2023-03-31,Sanjay Provisions,Niwai,Pepsodent Toothpaste,FMCG,Hindustan Unilever,70g,32,136.04,156.72,2.3,Manoj Yadav,Overdue,2023-04-30
INV002213,2023-03-31,Ankit Kirana,Sawai Madhopur,Hide & Seek,Snacks,Britannia,75g,11,52.57,63.28,3.7,Raju Patel,Overdue,2023-04-30
INV002214,2023-03-31,Sunil Kirana,Tonk,Lifebuoy Soap,FMCG,Hindustan Unilever,250g,47,51.02,59.4,3.0,Raju Patel,Paid,
INV002215,2023-03-31,Shiv Shakti Store,Tonk,Amul Cheese Slices,Dairy,Amul,200g,28,591.7,645.75,1.2,Deepak Meena,Paid,
INV002216,2023-03-31,Bharat Enterprises,Niwai,Bourbon Biscuits,Snacks,Britannia,200g,37,79.71,101.01,0.4,Suresh Kumar,Overdue,2023-04-30
INV002217,2023-03-31,Verma Trading Co.,Uniara,Nestle Milkmaid,Dairy,Nestle,1kg,15,120.2,136.23,4.9,Vijay Sharma,Paid,
INV002218,2023-03-31,Bhavesh Store,Sawai Madhopur,Amul Lassi,Dairy,Amul,200ml,7,79.31,89.74,1.5,Manoj Yadav,Pending,2023-04-30
INV002219,2023-04-01,Rakesh General,Tonk,Kurkure,Snacks,ITC,73g,23,106.63,130.37,4.5,Manoj Yadav,Paid,
INV002220,2023-04-01,Yadav General Stores,Todaraisingh,Lifebuoy Soap,FMCG,Hindustan Unilever,150g,41,125.95,149.29,2.0,Suresh Kumar,Paid,
INV002221,2023-04-01,Ramesh General Store,Tonk,Bourbon Biscuits,Snacks,Britannia,200g,43,80.26,101.41,0.7,Suresh Kumar,Overdue,2023-05-01
INV002222,2023-04-01,Meena Provisions,Uniara,Britannia Cheese Spread,Dairy,Britannia,180g,30,163.47,181.48,3.0,Raju Patel,Pending,2023-05-01
INV002223,2023-04-01,Santosh Store,Uniara,Lifebuoy Soap,FMCG,Hindustan Unilever,150g,33,125.95,149.14,2.1,Raju Patel,Overdue,2023-05-01
INV002224,2023-04-01,Krishna Traders,Malpura,Monaco Crackers,Snacks,Britannia,80g,8,97.44,121.45,1.6,Vijay Sharma,Paid,
INV002225,2023-04-01,Suresh Wholesale,Tonk,Sunfeast Dark Fantasy,Snacks,ITC,75g,23,100.9,130.25,0.3,Deepak Meena,Pending,2023-05-01
INV002226,2023-04-01,Yash General Stores,Niwai,Haldiram Namkeen,Snacks,Haldiram,200g,2,39.06,47.51,2.5,Manoj Yadav,Pending,2023-05-01
INV002227,2023-04-01,Ganesh Store,Tonk,Haldiram Namkeen,Snacks,Haldiram,400g,45,160.21,197.35,3.1,Vijay Sharma,Overdue,2023-05-01
INV002228,2023-04-01,Sunil Kirana,Tonk,Britannia Biscuits,Snacks,Britannia,200g,47,53.55,65.55,3.7,Deepak Meena,Overdue,2023-05-01
INV002229,2023-04-01,Vinod Store,Niwai,Good Day Cookies,Snacks,Britannia,75g,4,110.69,133.29,3.4,Deepak Meena,Pending,2023-05-01
INV002230,2023-04-01,Parth Traders,Todaraisingh,Colgate Toothpaste,FMCG,Hindustan Unilever,200g,9,112.84,135.02,2.6,Manoj Yadav,Overdue,2023-05-01
INV002231,2023-04-01,Ganesh Store,Tonk,Dettol Handwash,FMCG,Godrej Consumer,200ml,12,134.37,149.54,4.6,Deepak Meena,Paid,
INV002232,2023-04-01,Jignesh Store,Deoli,Amul Butter,Dairy,Amul,500g,7,40.28,44.58,1.3,Deepak Meena,Paid,
INV002233,2023-04-01,Mukesh Kirana,Tonk,Colgate Toothpaste,FMCG,Hindustan Unilever,100g,28,45.26,54.39,2.6,Manoj Yadav,Pending,2023-05-01
INV002234,2023-04-01,Parth Traders,Todaraisingh,Good Day Cookies,Snacks,Britannia,150g,25,64.61,57.6,26.5,Vijay Sharma,Paid,
INV002235,2023-04-01,Ramesh General Store,Tonk,Lifebuoy Soap,FMCG,Hindustan Unilever,150g,12,125.95,113.04,25.8,Deepak Meena,Pending,2023-05-01
INV002236,2023-04-01,Nandlal Kirana,Tonk,Amul Ghee,Dairy,Amul,1L,10,494.26,567.24,0.0,Suresh Kumar,Pending,2023-05-01
INV002237,2023-04-01,Laxmi Stores,Niwai,Parle-G Biscuits,Snacks,Parle,200g,26,178.32,212.86,4.5,Suresh Kumar,Overdue,2023-05-01
INV002238,2023-04-01,Ram Lal & Sons,Sawai Madhopur,Britannia Biscuits,Snacks,Britannia,400g,26,150.39,186.31,2.2,Raju Patel,Paid,
INV002239,2023-04-03,Vijay Kirana,Uniara,Veet Hair Removal Cream,Personal Care,Hindustan Unilever,50g,2,211.47,285.09,2.1,Vijay Sharma,Paid,
INV002240,2023-04-03,Agarwal Provisions,Sawai Madhopur,Philips LED Bulb 12W,Electronics Accessories,Bajaj,4 pcs,7,351.29,400.4,4.8,Vijay Sharma,Overdue,2023-05-03
INV002241,2023-04-03,Manoj Traders,Uniara,Odonil Air Freshener,Household,Godrej Consumer,150g,18,227.17,281.17,3.4,Manoj Yadav,Paid,
INV002242,2023-04-03,Nandlal Kirana,Tonk,Jockey Vest,Clothing Accessories,Local Brand,L,13,153.51,176.12,4.8,Raju Patel,Pending,2023-05-03
INV002243,2023-04-03,Verma Trading Co.,Uniara,Rooh Afza,Beverages,Dabur,300ml,17,285.03,239.3,32.1,Suresh Kumar,Paid,
INV002244,2023-04-03,Ravi Wholesale,Sawai Madhopur,Amul Lassi,Dairy,Amul,200ml,1,79.85,90.45,1.4,Manoj Yadav,Paid,
INV002245,2023-04-03,Rajesh Trading,Tonk,Natraj Pencil Box,Stationery,Local Brand,10 pcs,5,115.51,132.82,0.9,Vijay Sharma,Paid,
INV002246,2023-04-03,Chintan Kirana,Tonk,Fair & Lovely Cream,Personal Care,Hindustan Unilever,50g,8,41.85,56.22,2.1,Vijay Sharma,Paid,
INV002247,2023-04-03,Rakesh General,Tonk,Handkerchief Pack,Clothing Accessories,Local Brand,6 pcs,17,56.13,65.59,0.9,Raju Patel,Pending,2023-05-03
INV002248,2023-04-04,Bharat Enterprises,Niwai,Rin Bar,FMCG,Hindustan Unilever,400g,13,152.98,112.36,39.8,Manoj Yadav,Overdue,2023-05-04
INV002249,2023-04-04,Sharma Kirana,Malpura,Reynolds Pen,Stationery,Local Brand,20 pcs,7,40.07,47.52,0.3,Suresh Kumar,Paid,
INV002250,2023-04-04,Rakesh General,Tonk,Fevicol Glue,Stationery,ITC,500ml,8,21.38,27.05,2.1,Manoj Yadav,Paid,
INV002251,2023-04-04,Naresh Provisions,Sawai Madhopur,Horlicks,Beverages,Hindustan Unilever,500g,10,204.77,252.24,1.8,Manoj Yadav,Overdue,2023-05-04
INV002252,2023-04-04,Rajesh Trading,Tonk,Nescafe Classic Coffee,Beverages,Nestle,200g,2,305.53,395.24,0.0,Suresh Kumar,Paid,
INV002253,2023-04-04,Narayan & Brothers,Deoli,Tata Tea Premium,Beverages,Tata Consumer,250g,16,302.45,364.73,3.0,Suresh Kumar,Paid,
INV002254,2023-04-04,Ankit Kirana,Sawai Madhopur,Odonil Air Freshener,Household,Godrej Consumer,150g,12,227.17,289.32,0.6,Deepak Meena,Paid,
INV002255,2023-04-04,Lalit Kirana Center,Deoli,Rin Bar,FMCG,Hindustan Unilever,400g,11,152.98,179.0,4.1,Deepak Meena,Overdue,2023-05-04
INV002256,2023-04-04,Gopal Traders,Tonk,Classmate Notebook,Stationery,Local Brand,100 pages,12,43.05,50.87,1.4,Vijay Sharma,Paid,
INV002257,2023-04-04,Dhruv Provisions,Tonk,Surf Excel Detergent,FMCG,Hindustan Unilever,2kg,5,132.56,158.51,3.0,Raju Patel,Paid,
INV002258,2023-04-04,Vijay Kirana,Uniara,Rupa Underwear,Clothing Accessories,Local Brand,XL,15,120.68,142.83,0.4,Suresh Kumar,Paid,
INV002259,2023-04-05,Anil Provisions,Malpura,Lizol Floor Cleaner,Household,Godrej Consumer,1L,7,127.73,162.64,0.8,Manoj Yadav,Paid,
INV002260,2023-04-05,Radhe Shyam Provisions,Deoli,VIP Socks,Clothing Accessories,Local Brand,4 pairs,9,183.41,212.44,3.8,Deepak Meena,Overdue,2023-05-05
INV002261,2023-04-05,Ashok General,Tonk,Paperboat Drinks,Beverages,Local Brand,250ml,15,225.64,263.26,0.6,Manoj Yadav,Paid,
INV002262,2023-04-05,Manoj Traders,Uniara,Scotch Brite Scrub,Household,Local Brand,3 pc,17,79.36,94.79,0.8,Raju Patel,Paid,
INV002263,2023-04-05,Dev Store,Deoli,Bournvita,Beverages,Hindustan Unilever,1kg,19,164.24,198.55,4.9,Manoj Yadav,Paid,
INV002264,2023-04-05,Ganesh Store,Tonk,Anchor Switchboard,Electronics Accessories,Bajaj,4 switch,18,313.02,358.07,4.9,Deepak Meena,Paid,
INV002265,2023-04-05,Sonu Store,Sawai Madhopur,Amul Cheese Slices,Dairy,Amul,200g,13,595.72,648.83,1.4,Raju Patel,Paid,
INV002266,2023-04-05,Rajendra General,Uniara,Pantene Shampoo,Personal Care,Hindustan Unilever,185ml,19,185.98,238.33,4.4,Manoj Yadav,Pending,2023-05-05
INV002267,2023-04-05,Nandlal Kirana,Tonk,VIP Socks,Clothing Accessories,Local Brand,2 pairs,17,139.03,155.27,4.3,Suresh Kumar,Paid,
INV002268,2023-04-05,Radhe Shyam Provisions,Deoli,Vim Dish Wash,FMCG,Hindustan Unilever,1L,6,114.29,135.8,2.7,Raju Patel,Pending,2023-05-05
INV002269,2023-04-05,Ankit Kirana,Sawai Madhopur,Veet Hair Removal Cream,Personal Care,Hindustan Unilever,25g,5,103.75,134.22,4.0,Raju Patel,Paid,
INV002270,2023-04-05,Nilesh Traders,Todaraisingh,Head & Shoulders Shampoo,Personal Care,Hindustan Unilever,180ml,18,318.07,413.81,3.2,Suresh Kumar,Paid,
INV002271,2023-04-06,Patel Store,Sawai Madhopur,Rupa Underwear,Clothing Accessories,Local Brand,XL,18,120.68,142.4,0.7,Suresh Kumar,Pending,2023-05-06
INV002272,2023-04-06,Shiv Shakti Store,Tonk,Horlicks,Beverages,Hindustan Unilever,1kg,1,217.4,273.07,1.1,Raju Patel,Overdue,2023-05-06
INV002273,2023-04-06,Sanjay Provisions,Niwai,Red Label Tea,Beverages,Hindustan Unilever,500g,18,272.13,343.89,4.3,Deepak Meena,Overdue,2023-05-06
INV002274,2023-04-06,Ram Lal & Sons,Sawai Madhopur,Jockey Vest,Clothing Accessories,Local Brand,M,13,245.48,286.57,1.3,Deepak Meena,Paid,
INV002275,2023-04-06,Radhe Shyam Provisions,Deoli,Dove Shampoo,Personal Care,Hindustan Unilever,400ml,15,125.53,165.65,1.3,Manoj Yadav,Overdue,2023-05-06
INV002276,2023-04-06,Verma Trading Co.,Uniara,Bourbon Biscuits,Snacks,Britannia,80g,8,22.09,26.23,2.2,Manoj Yadav,Paid,
INV002277,2023-04-06,Patel Store,Sawai Madhopur,Godrej Hit Cockroach Spray,Household,Godrej Consumer,200ml,6,87.31,105.22,4.1,Deepak Meena,Paid,
INV002278,2023-04-06,Ganesh Store,Tonk,Handkerchief Pack,Clothing Accessories,Local Brand,6 pcs,6,56.13,66.12,0.1,Raju Patel,Paid,
INV002279,2023-04-06,Nilesh Traders,Todaraisingh,Britannia Biscuits,Snacks,Britannia,400g,20,150.39,189.17,0.7,Manoj Yadav,Paid,
INV002280,2023-04-06,Vivek Store,Tonk,Stapler Machine,Stationery,ITC,Standard,13,49.79,59.97,2.6,Vijay Sharma,Pending,2023-05-06
INV002281,2023-04-06,Arvind Traders,Deoli,Surf Excel Detergent,FMCG,Hindustan Unilever,500g,13,126.66,148.32,0.6,Vijay Sharma,Paid,
INV002282,2023-04-06,Gupta Distributors,Niwai,Parachute Coconut Oil,Personal Care,Marico,1L,3,208.22,275.83,4.7,Vijay Sharma,Paid,
INV002283,2023-04-06,Bhavesh Store,Sawai Madhopur,Surf Excel Detergent,FMCG,Hindustan Unilever,2kg,18,132.56,160.63,1.7,Raju Patel,Pending,2023-05-06
INV002284,2023-04-07,Hemant Traders,Malpura,Tata Salt,Agricultural,Tata Consumer,1kg,19,295.66,346.77,4.1,Manoj Yadav,Paid,
INV002285,2023-04-07,Verma Trading Co.,Uniara,Parachute Coconut Oil,Personal Care,Marico,500ml,2,162.55,218.85,1.3,Vijay Sharma,Paid,
INV002286,2023-04-07,Nilesh Traders,Todaraisingh,Bournvita,Beverages,Hindustan Unilever,1kg,4,164.24,207.74,0.5,Manoj Yadav,Pending,2023-05-07
INV002287,2023-04-07,Verma Trading Co.,Uniara,Tata Tea Premium,Beverages,Tata Consumer,250g,8,302.45,279.38,25.7,Suresh Kumar,Paid,
INV002288,2023-04-07,Laxmi Stores,Niwai,Anchor Switchboard,Electronics Accessories,Bajaj,4 switch,13,313.02,362.97,3.6,Manoj Yadav,Overdue,2023-05-07
INV002289,2023-04-07,Agarwal Provisions,Sawai Madhopur,Vim Dish Wash,FMCG,Hindustan Unilever,250ml,8,118.92,133.38,4.8,Deepak Meena,Paid,
INV002290,2023-04-07,Hari Om Traders,Sawai Madhopur,Vim Dish Wash,FMCG,Hindustan Unilever,1L,12,114.29,133.15,4.6,Deepak Meena,Overdue,2023-05-07
INV002291,2023-04-07,Verma Trading Co.,Uniara,Lux Soap,FMCG,Hindustan Unilever,150g,14,81.71,96.53,3.0,Raju Patel,Paid,
INV002292,2023-04-07,Parth Traders,Todaraisingh,Philips LED Bulb 12W,Electronics Accessories,Bajaj,4 pcs,10,351.29,414.7,1.4,Suresh Kumar,Pending,2023-05-07
INV002293,2023-04-07,Vivek Store,Tonk,Godrej Hit Cockroach Spray,Household,Godrej Consumer,400ml,12,185.54,225.39,4.1,Vijay Sharma,Pending,2023-05-07
INV002294,2023-04-08,Chintan Kirana,Tonk,Colgate Toothpaste,FMCG,Hindustan Unilever,100g,5,45.26,54.72,2.0,Manoj Yadav,Pending,2023-05-08
INV002295,2023-04-08,Nilesh Traders,Todaraisingh,Real Fruit Juice,Beverages,Dabur,1L,4,69.77,85.33,4.8,Vijay Sharma,Paid,
INV002296,2023-04-08,Shiv Shakti Store,Tonk,Rin Bar,FMCG,Hindustan Unilever,200g,6,69.52,84.01,1.8,Manoj Yadav,Paid,
INV002297,2023-04-08,Rakesh General,Tonk,Haldiram Namkeen,Snacks,Haldiram,1kg,20,75.96,95.25,1.7,Raju Patel,Pending,2023-05-08
INV002298,2023-04-08,Sonu Store,Sawai Madhopur,Lays Chips,Snacks,ITC,73g,18,83.59,105.4,2.7,Raju Patel,Paid,
INV002299,2023-04-08,Sonu Store,Sawai Madhopur,Limca Syrup,Beverages,Local Brand,750ml,19,168.84,196.34,2.6,Raju Patel,Pending,2023-05-08
INV002300,2023-04-08,Rakesh General,Tonk,Tang Powder,Beverages,Hindustan Unilever,50g,8,224.01,287.88,1.0,Suresh Kumar,Pending,2023-05-08
INV002301,2023-04-08,Radhe Shyam Provisions,Deoli,Lizol Floor Cleaner,Household,Godrej Consumer,1L,5,127.73,163.46,0.3,Raju Patel,Overdue,2023-05-08
INV002302,2023-04-10,Dilip Provisions,Uniara,Harpic Toilet Cleaner,FMCG,Hindustan Unilever,500ml,18,82.3,94.06,4.6,Raju Patel,Paid,
INV002303,2023-04-10,Meena Provisions,Uniara,MDH Red Chilli Powder,Agricultural,MDH,100g,5,192.15,237.79,3.5,Vijay Sharma,Paid,
INV002304,2023-04-10,Rakesh General,Tonk,Kurkure,Snacks,ITC,73g,12,106.63,135.83,0.5,Manoj Yadav,Paid,
INV002305,2023-04-10,Kalpesh General,Todaraisingh,Amul Lassi,Dairy,Amul,200ml,6,79.85,69.62,24.1,Vijay Sharma,Paid,
INV002306,2023-04-10,Ramesh General Store,Tonk,Mother Dairy Paneer,Dairy,Local Brand,200g,14,226.46,249.31,0.9,Deepak Meena,Overdue,2023-05-10
INV002307,2023-04-10,Rakesh General,Tonk,Red Label Tea,Beverages,Hindustan Unilever,250g,16,310.88,385.05,1.7,Vijay Sharma,Pending,2023-05-10
INV002308,2023-04-10,Dev Store,Deoli,Vim Dish Wash,FMCG,Hindustan Unilever,250ml,5,118.92,135.62,3.2,Raju Patel,Paid,
INV002309,2023-04-10,Nandlal Kirana,Tonk,Pepsodent Toothpaste,FMCG,Hindustan Unilever,70g,1,136.97,158.12,2.1,Manoj Yadav,Overdue,2023-05-10
INV002310,2023-04-10,Radhe Shyam Provisions,Deoli,VIP Socks,Clothing Accessories,Local Brand,4 pairs,9,183.41,215.31,2.5,Manoj Yadav,Overdue,2023-05-10
INV002311,2023-04-10,Yash General Stores,Niwai,Colgate Toothpaste,FMCG,Hindustan Unilever,300g,9,165.58,193.38,2.6,Raju Patel,Overdue,2023-05-10
INV002312,2023-04-10,Mukund Traders,Uniara,Head & Shoulders Shampoo,Personal Care,Hindustan Unilever,360ml,13,198.76,272.09,1.1,Deepak Meena,Paid,
INV002313,2023-04-10,Arvind Traders,Deoli,Paperboat Drinks,Beverages,Local Brand,200ml,15,269.6,303.67,3.3,Manoj Yadav,Paid,
INV002314,2023-04-11,Deepak Provisions,Uniara,Everest Sabji Masala,Agricultural,Local Brand,100g,25,252.33,293.02,0.4,Suresh Kumar,Paid,
INV002315,2023-04-11,Sharma Kirana,Malpura,Rooh Afza,Beverages,Dabur,300ml,17,285.03,348.55,1.1,Suresh Kumar,Paid,
INV002316,2023-04-11,Vijay Kirana,Uniara,Fortune Sunflower Oil,Agricultural,Local Brand,5L,17,145.31,134.18,21.7,Deepak Meena,Overdue,2023-05-11
INV002317,2023-04-11,Bajaj Traders,Niwai,Saffola Gold Oil,Agricultural,Marico,1L,25,96.57,118.02,4.7,Suresh Kumar,Paid,
INV002318,2023-04-11,Girish Store,Deoli,Real Fruit Juice,Beverages,Dabur,2L,29,201.15,245.51,2.0,Raju Patel,Paid,
INV002319,2023-04-11,Rakesh General,Tonk,Nescafe Classic Coffee,Beverages,Nestle,50g,23,310.85,387.98,0.5,Raju Patel,Pending,2023-05-11
INV002320,2023-04-11,Sharma Kirana,Malpura,Saffola Gold Oil,Agricultural,Marico,5L,28,244.8,317.96,0.2,Manoj Yadav,Paid,
INV002321,2023-04-11,Patel Store,Sawai Madhopur,Everest Sabji Masala,Agricultural,Local Brand,50g,8,226.77,268.02,1.1,Raju Patel,Paid,
INV002322,2023-04-11,Lalit Kirana Center,Deoli,Bournvita,Beverages,Hindustan Unilever,500g,38,222.95,276.72,3.3,Suresh Kumar,Overdue,2023-05-11
INV002323,2023-04-11,Santosh Store,Uniara,Nescafe Classic Coffee,Beverages,Nestle,200g,21,305.53,376.66,4.7,Manoj Yadav,Paid,
INV002324,2023-04-11,Rajesh Trading,Tonk,Horlicks,Beverages,Hindustan Unilever,500g,48,204.77,249.67,2.8,Vijay Sharma,Overdue,2023-05-11
INV002325,2023-04-11,Hitesh Provisions,Todaraisingh,Tata Tea Premium,Beverages,Tata Consumer,250g,13,302.45,359.84,4.3,Vijay Sharma,Pending,2023-05-11
INV002326,2023-04-11,Ganesh Store,Tonk,Nescafe Classic Coffee,Beverages,Nestle,50g,29,310.85,386.81,0.8,Suresh Kumar,Paid,
INV002327,2023-04-11,Ashok General,Tonk,Red Label Tea,Beverages,Hindustan Unilever,1kg,5,257.27,320.79,1.3,Suresh Kumar,Paid,
INV002328,2023-04-11,Girish Store,Deoli,MDH Red Chilli Powder,Agricultural,MDH,100g,14,192.15,240.5,2.4,Suresh Kumar,Paid,
INV002329,2023-04-11,Mukesh Kirana,Tonk,MDH Haldi Powder,Agricultural,MDH,250g,57,365.79,453.01,1.8,Suresh Kumar,Pending,2023-05-11
