timestamp,event_type,campaign_id,customer_name,previous_state,new_state,action,reason,risk_tier,collection_probability,outstanding_amount,amount_targeted,amount_recovered,attempt_number,actor,simulation_result
2026-09-04T19:47:53.837354+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Garg Traders,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.27,817 outstanding, probability 25%, 264 days overdue, priority score 13,908",WRITE-OFF RISK,25.0,27817.0,27817.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.839351+00:00,PAYMENT_OUTCOME,,Garg Traders,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.28, seed=0.6728, threshold=>=",WRITE-OFF RISK,25.0,27817.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.841355+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kumawat Provisions,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.45,644 outstanding, probability 15%, 358 days overdue, priority score 13,693",WRITE-OFF RISK,15.0,45644.0,45644.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.844358+00:00,PAYMENT_OUTCOME,,Kumawat Provisions,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.2341, threshold=>=",WRITE-OFF RISK,15.0,45644.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.847362+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Sharma General Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.27,019 outstanding, probability 25%, 465 days overdue, priority score 13,510",WRITE-OFF RISK,25.0,27019.0,27019.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.849358+00:00,PAYMENT_OUTCOME,,Sharma General Store,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.28, seed=0.1208, threshold=<",WRITE-OFF RISK,25.0,27019.0,0.0,27019.0,1,recovery_agent,PAID
2026-09-04T19:47:53.851362+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Rajput Brothers,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.44,770 outstanding, probability 15%, 297 days overdue, priority score 13,431",WRITE-OFF RISK,15.0,44770.0,44770.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.853358+00:00,PAYMENT_OUTCOME,,Rajput Brothers,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.17, seed=0.1203, threshold=<",WRITE-OFF RISK,15.0,44770.0,0.0,44770.0,1,recovery_agent,PAID
2026-09-04T19:47:53.855354+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Agarwal Kirana,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.44,064 outstanding, probability 15%, 563 days overdue, priority score 13,219",WRITE-OFF RISK,15.0,44064.0,44064.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.857356+00:00,PAYMENT_OUTCOME,,Agarwal Kirana,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.7067, threshold=>=",WRITE-OFF RISK,15.0,44064.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.859359+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Rajput Sons,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.64,198 outstanding, probability 10%, 675 days overdue, priority score 12,840",WRITE-OFF RISK,10.0,64198.0,64198.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.862359+00:00,PAYMENT_OUTCOME,,Rajput Sons,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.1730, threshold=>=",WRITE-OFF RISK,10.0,64198.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.864358+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Maheshwari Sons,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.63,971 outstanding, probability 10%, 604 days overdue, priority score 12,794",WRITE-OFF RISK,10.0,63971.0,63971.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.866353+00:00,PAYMENT_OUTCOME,,Maheshwari Sons,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.9308, threshold=>=",WRITE-OFF RISK,10.0,63971.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.868358+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Gupta Supermart,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.41,962 outstanding, probability 15%, 423 days overdue, priority score 12,589",WRITE-OFF RISK,15.0,41962.0,41962.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.871359+00:00,PAYMENT_OUTCOME,,Gupta Supermart,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.2358, threshold=>=",WRITE-OFF RISK,15.0,41962.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.874360+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Sogani Traders,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.41,419 outstanding, probability 15%, 651 days overdue, priority score 12,426",WRITE-OFF RISK,15.0,41419.0,41419.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.877360+00:00,PAYMENT_OUTCOME,,Sogani Traders,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.7075, threshold=>=",WRITE-OFF RISK,15.0,41419.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.879355+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Saini Medical Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.41,370 outstanding, probability 15%, 698 days overdue, priority score 12,411",WRITE-OFF RISK,15.0,41370.0,41370.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.881373+00:00,PAYMENT_OUTCOME,,Saini Medical Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.2201, threshold=>=",WRITE-OFF RISK,15.0,41370.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.884373+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Choudhary Medical Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.60,029 outstanding, probability 10%, 670 days overdue, priority score 12,006",WRITE-OFF RISK,10.0,60029.0,60029.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.886376+00:00,PAYMENT_OUTCOME,,Choudhary Medical Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.3492, threshold=>=",WRITE-OFF RISK,10.0,60029.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.888376+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Natani General Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.39,985 outstanding, probability 15%, 540 days overdue, priority score 11,996",WRITE-OFF RISK,15.0,39985.0,39985.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.889376+00:00,PAYMENT_OUTCOME,,Natani General Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.3405, threshold=>=",WRITE-OFF RISK,15.0,39985.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.891373+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Agarwal Medical Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.19,952 outstanding, probability 30%, 659 days overdue, priority score 11,971",WRITE-OFF RISK,30.0,19952.0,19952.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.894376+00:00,PAYMENT_OUTCOME,,Agarwal Medical Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.34, seed=0.7180, threshold=>=",WRITE-OFF RISK,30.0,19952.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.895887+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Meena Enterprises,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.39,822 outstanding, probability 15%, 389 days overdue, priority score 11,947",WRITE-OFF RISK,15.0,39822.0,39822.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.897949+00:00,PAYMENT_OUTCOME,,Meena Enterprises,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.17, seed=0.0018, threshold=<",WRITE-OFF RISK,15.0,39822.0,0.0,39822.0,1,recovery_agent,PAID
2026-09-04T19:47:53.899959+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Bansal Cold Store,WAITING_FOR_PAYMENT,WAITING_FOR_PAYMENT,PAYMENT_LINK,"Selected: Rs.22,003 outstanding, probability 30%, 113 days overdue, priority score 11,882",HIGH RISK,30.0,22003.0,22003.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.900952+00:00,PAYMENT_OUTCOME,,Bansal Cold Store,WAITING_FOR_PAYMENT,WAITING_FOR_PAYMENT,PAYMENT_LINK,"Simulation: final_prob=0.32, seed=0.7237, threshold=>=",HIGH RISK,30.0,22003.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.901955+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Patel Supermart,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.59,339 outstanding, probability 10%, 627 days overdue, priority score 11,868",WRITE-OFF RISK,10.0,59339.0,59339.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.902959+00:00,PAYMENT_OUTCOME,,Patel Supermart,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.3199, threshold=>=",WRITE-OFF RISK,10.0,59339.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.904957+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Bansal Sons,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.19,675 outstanding, probability 30%, 661 days overdue, priority score 11,805",WRITE-OFF RISK,30.0,19675.0,19675.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.904957+00:00,PAYMENT_OUTCOME,,Bansal Sons,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.34, seed=0.2118, threshold=<",WRITE-OFF RISK,30.0,19675.0,0.0,19675.0,1,recovery_agent,PAID
2026-09-04T19:47:53.906468+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Natani Departmental Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.19,582 outstanding, probability 30%, 591 days overdue, priority score 11,749",WRITE-OFF RISK,30.0,19582.0,19582.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.907849+00:00,PAYMENT_OUTCOME,,Natani Departmental Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.34, seed=0.9770, threshold=>=",WRITE-OFF RISK,30.0,19582.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.908355+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Verma Departmental Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.39,016 outstanding, probability 15%, 526 days overdue, priority score 11,705",WRITE-OFF RISK,15.0,39016.0,39016.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.910365+00:00,PAYMENT_OUTCOME,,Verma Departmental Store,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.17, seed=0.1122, threshold=<",WRITE-OFF RISK,15.0,39016.0,0.0,39016.0,1,recovery_agent,PAID
2026-09-04T19:47:53.911364+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Jain Kirana,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.58,471 outstanding, probability 10%, 697 days overdue, priority score 11,694",WRITE-OFF RISK,10.0,58471.0,58471.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.912365+00:00,PAYMENT_OUTCOME,,Jain Kirana,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.1945, threshold=>=",WRITE-OFF RISK,10.0,58471.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.913446+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kumar Sons,WAITING_FOR_PAYMENT,WAITING_FOR_PAYMENT,PAYMENT_LINK,"Selected: Rs.14,345 outstanding, probability 45%, 101 days overdue, priority score 11,619",HIGH RISK,45.0,14345.0,14345.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.913446+00:00,PAYMENT_OUTCOME,,Kumar Sons,WAITING_FOR_PAYMENT,RECOVERED,PAYMENT_LINK,"Simulation: final_prob=0.49, seed=0.2721, threshold=<",HIGH RISK,45.0,14345.0,0.0,14345.0,1,recovery_agent,PAID
2026-09-04T19:47:53.914438+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Natani Brothers,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.23,095 outstanding, probability 25%, 511 days overdue, priority score 11,548",WRITE-OFF RISK,25.0,23095.0,23095.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.915395+00:00,PAYMENT_OUTCOME,,Natani Brothers,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.28, seed=0.1991, threshold=<",WRITE-OFF RISK,25.0,23095.0,0.0,23095.0,1,recovery_agent,PAID
2026-09-04T19:47:53.915395+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Jain Brothers,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.38,186 outstanding, probability 15%, 514 days overdue, priority score 11,456",WRITE-OFF RISK,15.0,38186.0,38186.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.916438+00:00,PAYMENT_OUTCOME,,Jain Brothers,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.17, seed=0.1139, threshold=<",WRITE-OFF RISK,15.0,38186.0,0.0,38186.0,1,recovery_agent,PAID
2026-09-04T19:47:53.916438+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kumar Provisions,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.18,985 outstanding, probability 30%, 423 days overdue, priority score 11,391",WRITE-OFF RISK,30.0,18985.0,18985.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.917439+00:00,PAYMENT_OUTCOME,,Kumar Provisions,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.34, seed=0.2994, threshold=<",WRITE-OFF RISK,30.0,18985.0,0.0,18985.0,1,recovery_agent,PAID
2026-09-04T19:47:53.918442+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kumawat Brothers,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.37,877 outstanding, probability 15%, 633 days overdue, priority score 11,363",WRITE-OFF RISK,15.0,37877.0,37877.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.918442+00:00,PAYMENT_OUTCOME,,Kumawat Brothers,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.8673, threshold=>=",WRITE-OFF RISK,15.0,37877.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.919370+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Jain Supermart,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.37,466 outstanding, probability 15%, 674 days overdue, priority score 11,240",WRITE-OFF RISK,15.0,37466.0,37466.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.920456+00:00,PAYMENT_OUTCOME,,Jain Supermart,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.3172, threshold=>=",WRITE-OFF RISK,15.0,37466.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.920456+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Rajput Supermart,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.37,433 outstanding, probability 15%, 648 days overdue, priority score 11,230",WRITE-OFF RISK,15.0,37433.0,37433.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.921447+00:00,PAYMENT_OUTCOME,,Rajput Supermart,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.7655, threshold=>=",WRITE-OFF RISK,15.0,37433.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.922456+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Rajput Enterprises,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.56,057 outstanding, probability 10%, 690 days overdue, priority score 11,211",WRITE-OFF RISK,10.0,56057.0,56057.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.922456+00:00,PAYMENT_OUTCOME,,Rajput Enterprises,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.2532, threshold=>=",WRITE-OFF RISK,10.0,56057.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.923371+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Rathi Enterprises,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.21,879 outstanding, probability 25%, 635 days overdue, priority score 10,940",WRITE-OFF RISK,25.0,21879.0,21879.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.923371+00:00,PAYMENT_OUTCOME,,Rathi Enterprises,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.28, seed=0.8526, threshold=>=",WRITE-OFF RISK,25.0,21879.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.925445+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Rajput General Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.54,272 outstanding, probability 10%, 616 days overdue, priority score 10,854",WRITE-OFF RISK,10.0,54272.0,54272.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.926432+00:00,PAYMENT_OUTCOME,,Rajput General Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.8049, threshold=>=",WRITE-OFF RISK,10.0,54272.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.927371+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kasliwal Provisions,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.21,643 outstanding, probability 25%, 287 days overdue, priority score 10,822",WRITE-OFF RISK,25.0,21643.0,21643.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.927371+00:00,PAYMENT_OUTCOME,,Kasliwal Provisions,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.28, seed=0.5505, threshold=>=",WRITE-OFF RISK,25.0,21643.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.928430+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Verma Traders,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.53,701 outstanding, probability 10%, 495 days overdue, priority score 10,740",WRITE-OFF RISK,10.0,53701.0,53701.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.928430+00:00,PAYMENT_OUTCOME,,Verma Traders,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.7786, threshold=>=",WRITE-OFF RISK,10.0,53701.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.929372+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Jain Provisions,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.35,705 outstanding, probability 15%, 513 days overdue, priority score 10,712",WRITE-OFF RISK,15.0,35705.0,35705.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.930450+00:00,PAYMENT_OUTCOME,,Jain Provisions,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.8385, threshold=>=",WRITE-OFF RISK,15.0,35705.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.931448+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Verma Enterprises,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.53,211 outstanding, probability 10%, 621 days overdue, priority score 10,642",WRITE-OFF RISK,10.0,53211.0,53211.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.933440+00:00,PAYMENT_OUTCOME,,Verma Enterprises,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.11, seed=0.0985, threshold=<",WRITE-OFF RISK,10.0,53211.0,0.0,53211.0,1,recovery_agent,PAID
2026-09-04T19:47:53.934439+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Bairwa Cold Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.53,173 outstanding, probability 10%, 420 days overdue, priority score 10,635",WRITE-OFF RISK,10.0,53173.0,53173.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.935384+00:00,PAYMENT_OUTCOME,,Bairwa Cold Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.2451, threshold=>=",WRITE-OFF RISK,10.0,53173.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.936847+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Nagar Departmental Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.21,101 outstanding, probability 25%, 644 days overdue, priority score 10,550",WRITE-OFF RISK,25.0,21101.0,21101.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.937864+00:00,PAYMENT_OUTCOME,,Nagar Departmental Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.28, seed=0.4871, threshold=>=",WRITE-OFF RISK,25.0,21101.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.939000+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Choudhary Kirana,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.34,975 outstanding, probability 15%, 127 days overdue, priority score 10,492",WRITE-OFF RISK,15.0,34975.0,34975.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.941504+00:00,PAYMENT_OUTCOME,,Choudhary Kirana,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.5929, threshold=>=",WRITE-OFF RISK,15.0,34975.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.942584+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Choudhary Sons,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.34,783 outstanding, probability 15%, 683 days overdue, priority score 10,435",WRITE-OFF RISK,15.0,34783.0,34783.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.943600+00:00,PAYMENT_OUTCOME,,Choudhary Sons,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.9531, threshold=>=",WRITE-OFF RISK,15.0,34783.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.945063+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Khandelwal Departmental Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.52,143 outstanding, probability 10%, 368 days overdue, priority score 10,429",WRITE-OFF RISK,10.0,52143.0,52143.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.946077+00:00,PAYMENT_OUTCOME,,Khandelwal Departmental Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.3369, threshold=>=",WRITE-OFF RISK,10.0,52143.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.947413+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Rathi Medical Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.52,101 outstanding, probability 10%, 372 days overdue, priority score 10,420",WRITE-OFF RISK,10.0,52101.0,52101.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.947413+00:00,PAYMENT_OUTCOME,,Rathi Medical Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.9573, threshold=>=",WRITE-OFF RISK,10.0,52101.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.948730+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Bohra Enterprises,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.51,362 outstanding, probability 10%, 534 days overdue, priority score 10,272",WRITE-OFF RISK,10.0,51362.0,51362.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.950204+00:00,PAYMENT_OUTCOME,,Bohra Enterprises,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.8456, threshold=>=",WRITE-OFF RISK,10.0,51362.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.950204+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kothari General Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.51,266 outstanding, probability 10%, 656 days overdue, priority score 10,253",WRITE-OFF RISK,10.0,51266.0,51266.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.951628+00:00,PAYMENT_OUTCOME,,Kothari General Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.1575, threshold=>=",WRITE-OFF RISK,10.0,51266.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.952638+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kothari Provisions,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.20,416 outstanding, probability 25%, 569 days overdue, priority score 10,208",WRITE-OFF RISK,25.0,20416.0,20416.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.953639+00:00,PAYMENT_OUTCOME,,Kothari Provisions,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.28, seed=0.9566, threshold=>=",WRITE-OFF RISK,25.0,20416.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.954642+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Mali Brothers,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.16,918 outstanding, probability 30%, 698 days overdue, priority score 10,151",WRITE-OFF RISK,30.0,16918.0,16918.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.954642+00:00,PAYMENT_OUTCOME,,Mali Brothers,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.34, seed=0.6286, threshold=>=",WRITE-OFF RISK,30.0,16918.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.955788+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Gupta General Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.33,726 outstanding, probability 15%, 684 days overdue, priority score 10,118",WRITE-OFF RISK,15.0,33726.0,33726.0,0.0,1,recovery_agent,
2026-09-04T19:47:53.955788+00:00,PAYMENT_OUTCOME,,Gupta General Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.17, seed=0.6042, threshold=>=",WRITE-OFF RISK,15.0,33726.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:53.957275+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Meena Sons,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.50,464 outstanding, probability 10%, 568 days overdue, priority score 10,093",WRITE-OFF RISK,10.0,50464.0,50464.0,0.0,1,recovery_agent,
